episode,reward,avg_reward,steps,epsilon
7978,-10000.0,1400.0,4,0.858698726128809
7979,50000.0,1400.0,6,0.8586759655084362
7980,50000.0,2000.0,9,0.8586418258581363
7981,-10000.0,2000.0,3,0.8586304463160951
7982,-10000.0,2000.0,2,0.8586228600495635
7983,-10000.0,2000.0,2,0.8586152738588939
7984,-10000.0,2000.0,6,0.8585925157420516
7985,-10000.0,2000.0,2,0.8585849298548236
7986,-10000.0,2000.0,5,0.8585659654686332
7987,-10000.0,1400.0,1,0.8585621726482878
7988,-10000.0,1400.0,2,0.8585545870644893
7989,-10000.0,800.0,8,0.8585242454878422
7990,50000.0,1400.0,4,0.8585090751546365
7991,-10000.0,1400.0,3,0.858497697603841
7992,-10000.0,1400.0,2,0.8584901126647897
7993,-10000.0,1400.0,3,0.8584787353984293
7994,-10000.0,1400.0,1,0.8584749430142334
7995,-10000.0,800.0,7,0.8584483968557883
7996,50000.0,800.0,4,0.8584332280395399
7997,-10000.0,800.0,2,0.858425643745181
7998,50000.0,800.0,5,0.8584066833410935
7999,-10000.0,800.0,3,0.8583953073261636
8000,-10000,800.0,1,0.858391515359107
8001,-10000.0,800.0,3,0.8583801395716951
8002,-10000,200.0,1,0.8583763476804771
8003,50000.0,800.0,20,0.8583005138374643
8004,-10000,800.0,1,0.8582967223443739
8005,-10000.0,800.0,4,0.8582815565615853
8006,-10000.0,800.0,1,0.858277765163281
8007,50000.0,1400.0,13,0.8582284787103726
8008,-10000.0,1400.0,10,0.8581905682342068
8009,50000.0,2000.0,2,0.8581829863664338
8010,-10000.0,2000.0,3,0.8581716137069335
8011,-10000.0,2000.0,2,0.858164032028705
8012,-10000.0,2000.0,4,0.8581488688996961
8013,50000.0,2600.0,4,0.8581337060739469
8014,-10000.0,2600.0,3,0.8581223341536455
8015,-10000.0,2600.0,5,0.8581033813322028
8016,-10000.0,2600.0,1,0.8580995908247724
8017,50000.0,2600.0,6,0.8580768481781891
8018,-10000.0,2600.0,3,0.8580654771107497
8019,50000.0,2600.0,10,0.8580275747844602
8020,-10000.0,2600.0,4,0.858012414384569
8021,-10000.0,2600.0,3,0.8580010442836291
8022,50000.0,3200.0,14,0.8579479860675885
8023,50000.0,3800.0,5,0.8579290376047936
8024,-10000.0,3800.0,11,0.857887352654072
8025,-10000,3200.0,1,0.8578835632267823
8026,-10000.0,3200.0,7,0.8578570377662676
8027,50000.0,3200.0,6,0.8578343023961669
8028,-10000.0,3200.0,3,0.8578229349668869
8029,-10000.0,3200.0,3,0.8578115677081171
8030,50000.0,3800.0,4,0.8577964116283242
8031,-10000.0,3800.0,3,0.8577850447674015
8032,-10000.0,3800.0,12,0.8577395790287011
8033,-10000.0,3200.0,1,0.8577357903402778
8034,-10000.0,3200.0,3,0.8577244243886676
8035,-10000.0,3200.0,4,0.8577092700517237
8036,-10000.0,3200.0,4,0.8576941160178635
8037,-10000.0,3200.0,2,0.8576865391145879
8038,-10000.0,2600.0,3,0.8576751739017404
8039,-10000.0,2600.0,11,0.8576335029131386
8040,-10000.0,2600.0,6,0.8576107742489828
8041,-10000.0,2000.0,1,0.8576069862045816
8042,-10000.0,1400.0,2,0.8575994101725999
8043,-10000.0,800.0,2,0.857591834216378
8044,50000.0,1400.0,6,0.8575691068022644
8045,-10000.0,1400.0,9,0.8575350169594855
8046,-10000.0,1400.0,3,0.8575236540194533
8047,-10000.0,1400.0,3,0.8575122912498641
8048,-10000.0,1400.0,2,0.857504716164827
8049,50000.0,2000.0,5,0.8574857787836412
8050,-10000.0,2000.0,5,0.8574668418758838
8051,50000.0,2000.0,4,0.8574516926905388
8052,-10000.0,2000.0,1,0.8574479054415435
8053,-10000.0,2000.0,2,0.8574403310003613
8054,-10000.0,2000.0,1,0.8574365438081742
8055,-10000.0,2000.0,1,0.8574327566349231
8056,-10000.0,2000.0,2,0.8574251823452284
8057,-10000.0,1400.0,2,0.8574176081312761
8058,-10000.0,1400.0,3,0.8574062469523631
8059,-10000.0,1400.0,8,0.8573759513084019
8060,-10000.0,1400.0,7,0.8573494436139936
8061,-10000.0,1400.0,1,0.8573456568762423
8062,-10000.0,1400.0,5,0.857326723471489
8063,-10000.0,800.0,2,0.8573191502421205
8064,-10000.0,800.0,6,0.8572964310084035
8065,-10000.0,800.0,4,0.8572812852312415
8066,-10000.0,800.0,2,0.8572737124562531
8067,-10000.0,800.0,2,0.8572661397569922
8068,-10000.0,800.0,2,0.8572585671334577
8069,-10000.0,800.0,1,0.8572547808500878
8070,-10000.0,800.0,7,0.8572282773965711
8071,-10000.0,800.0,1,0.8572244912646495
8072,50000.0,1400.0,15,0.8571677015574454
8073,-10000.0,1400.0,5,0.8571487726015193
8074,-10000.0,1400.0,2,0.8571412011516506
8075,-10000.0,1400.0,3,0.8571298441188113
8076,-10000.0,1400.0,1,0.8571260584790549
8077,-10000.0,1400.0,1,0.8571222728582264
8078,50000.0,2000.0,14,0.8570692761540327
8079,-10000.0,1400.0,4,0.8570541349199224
8080,50000.0,1400.0,8,0.857023853360161
8081,-10000.0,1400.0,4,0.8570087130344974
8082,50000.0,2000.0,9,0.8569746484088707
8083,-10000.0,2000.0,1,0.8569708635450909
8084,-10000.0,2000.0,7,0.856944370028506
8085,50000.0,2600.0,9,0.8569103082982493
8086,-10000.0,2600.0,1,0.8569065237561693
8087,-10000.0,2600.0,6,0.8568838169010612
8088,-10000.0,2600.0,1,0.8568800324914376
8089,-10000.0,2600.0,2,0.8568724637289566
8090,-10000.0,2000.0,6,0.856849757895634
8091,-10000.0,2000.0,3,0.8568384052344107
8092,-10000.0,2000.0,4,0.8568232686176727
8093,50000.0,2600.0,11,0.8567816444825729
8094,-10000.0,2600.0,1,0.8567778605838102
8095,-10000.0,2600.0,7,0.8567513738222109
8096,-10000.0,2000.0,13,0.856702186581515
8097,-10000.0,2000.0,4,0.8566870526891228
8098,-10000.0,1400.0,2,0.8566794858564302
8099,50000.0,2000.0,6,0.8566567858123568
8100,-10000.0,2000.0,2,0.8566492192823314
8101,-10000.0,2000.0,1,0.8566454360456931
8102,-10000.0,2000.0,3,0.8566340864492745
8103,-10000.0,1400.0,1,0.8566303032883003
8104,-10000.0,1400.0,7,0.8566038216911158
8105,50000.0,2000.0,9,0.8565697752851896
8106,-10000.0,2000.0,4,0.8565546440409968
8107,50000.0,2000.0,4,0.856539513099426
8108,-10000.0,2000.0,3,0.8565281650918397
8109,-10000.0,1400.0,4,0.8565130346798425
8110,-10000.0,1400.0,2,0.8565054695873212
8111,-10000.0,1400.0,2,0.8564979045704506
8112,-10000.0,1400.0,4,0.8564827747636576
8113,-10000,800.0,1,0.8564789923592399
8114,-10000.0,800.0,4,0.8564638629306875
8115,-10000.0,800.0,3,0.8564525160578453
8116,-10000,800.0,1,0.8564487338047206
8117,-10000.0,200.0,4,0.8564336049813334
8118,-10000.0,200.0,4,0.8564184764605194
8119,-10000.0,-400.0,8,0.8563882203265877
8120,-10000.0,-400.0,4,0.8563730927134579
8121,-10000.0,-400.0,6,0.8563504018610409
8122,-10000.0,-1000.0,5,0.8563314933373519
8123,-10000.0,-1600.0,5,0.8563125852863701
8124,50000.0,-1000.0,11,0.8562709892380811
8125,-10000.0,-1000.0,2,0.8562634265660021
8126,-10000.0,-1000.0,3,0.8562520826996828
8127,-10000.0,-1600.0,2,0.8562445202166684
8128,-10000.0,-1600.0,7,0.8562180521216551
8129,-10000.0,-1600.0,4,0.8562029279118554
8130,-10000.0,-2200.0,6,0.8561802421643059
8131,-10000.0,-2200.0,5,0.8561613378945562
8132,-10000.0,-2200.0,2,0.856153776318985
8133,-10000,-2200.0,1,0.8561499955595554
8134,-10000.0,-2200.0,4,0.8561348727108732
8135,-10000.0,-2200.0,3,0.8561235307728472
8136,-10000.0,-2200.0,5,0.8561046279208646
8137,50000.0,-1600.0,3,0.8560932864365072
8138,-10000.0,-1600.0,13,0.8560441419701013
8139,-10000.0,-1600.0,7,0.8560176808882038
8140,-10000.0,-1600.0,4,0.8560025606857887
8141,-10000.0,-1600.0,5,0.8559836608580204
8142,-10000.0,-1600.0,4,0.855968541335999
8143,-10000.0,-1600.0,9,0.8559345235170455
8144,-10000.0,-2200.0,4,0.8559194049777611
8145,-10000.0,-2200.0,2,0.8559118458215071
8146,-10000.0,-2200.0,6,0.8558891688062894
8147,50000.0,-1600.0,9,0.8558551545590194
8148,50000.0,-1000.0,4,0.8558400376070983
8149,-10000.0,-1600.0,1,0.8558362584163582
8150,50000.0,-1000.0,6,0.8558135836687286
8151,50000.0,-1000.0,8,0.8557833517300246
8152,-10000.0,-1000.0,1,0.8557795728227133
8153,-10000.0,-1000.0,6,0.8557568997756261
8154,50000.0,-400.0,4,0.8557417847887809
8155,-10000.0,-400.0,2,0.85573422740872
8156,-10000.0,-400.0,1,0.8557304487470295
8157,-10000.0,-400.0,2,0.8557228914803285
8158,50000.0,200.0,8,0.8556926631692395
8159,-10000.0,200.0,2,0.8556851062803924
8160,-10000.0,200.0,2,0.8556775494671136
8161,50000.0,800.0,4,0.8556624360672589
8162,-10000.0,800.0,2,0.8556548794806812
8163,-10000.0,800.0,2,0.8556473229696689
8164,-10000.0,800.0,15,0.8555906515456512
8165,-10000.0,800.0,4,0.8555755398837374
8166,-10000.0,800.0,1,0.8555717620154827
8167,50000.0,1400.0,4,0.8555566507313558
8168,-10000.0,1400.0,1,0.8555528729575465
8169,-10000.0,1400.0,2,0.8555453174665945
8170,-10000.0,1400.0,7,0.8555188738432493
8171,50000.0,2000.0,4,0.8555037636168752
8172,50000.0,2000.0,13,0.8554546574682071
8173,-10000.0,2000.0,9,0.8554206627735075
8174,-10000.0,2000.0,3,0.8554093315485503
8175,-10000.0,2000.0,3,0.8553980004935601
8176,-10000.0,2000.0,4,0.8553828926846289
8177,50000.0,2600.0,5,0.855364008348367
8178,-10000.0,2000.0,2,0.8553564547460516
8179,-10000.0,2000.0,2,0.8553489012192718
8180,-10000.0,1400.0,3,0.8553375710707298
8181,-10000.0,1400.0,3,0.8553262410921388
8182,-10000.0,800.0,11,0.8552846992912887
8183,-10000.0,800.0,1,0.8552809228772332
8184,-10000.0,800.0,4,0.855265817409831
8185,-10000.0,200.0,8,0.8552356073813392
8186,50000.0,800.0,8,0.8552053985612242
8187,-10000.0,800.0,7,0.8551789668348325
8188,-10000.0,800.0,7,0.855152536033535
8189,50000.0,1400.0,5,0.8551336574561175
8190,50000.0,2000.0,29,0.8550241710137453
8191,-10000.0,2000.0,2,0.8550166208097862
8192,-10000.0,2000.0,1,0.8550128457361198
8193,-10000.0,1400.0,5,0.8549939706509159
8194,-10000.0,1400.0,5,0.8549750960375834
8195,-10000.0,1400.0,3,0.854963771496077
8196,-10000.0,1400.0,8,0.8549335735491801
8197,50000.0,2000.0,5,0.8549147004457562
8198,-10000.0,2000.0,1,0.8549109258816905
8199,-10000.0,1400.0,2,0.854903376810177
8200,50000.0,2000.0,12,0.8548580839663673
8201,-10000.0,2000.0,3,0.8548467611800289
8202,-10000.0,2000.0,2,0.8548392127501594
8203,-10000.0,2000.0,4,0.8548241161168711
8204,-10000.0,2000.0,8,0.8547939237560777
8205,-10000.0,1400.0,2,0.8547863758545797
8206,-10000.0,1400.0,1,0.8547826019321352
8207,-10000.0,800.0,2,0.8547750541438549
8208,-10000.0,800.0,3,0.8547637326029546
8209,-10000.0,800.0,6,0.8547410900306168
8210,50000.0,1400.0,11,0.8546995804121901
8211,-10000.0,1400.0,1,0.8546958069237217
8212,-10000.0,1400.0,5,0.8546769397643891
8213,-10000.0,1400.0,2,0.8546693930327252
8214,50000.0,2000.0,8,0.8546392068607312
8215,-10000.0,2000.0,2,0.8546316605063946
8216,-10000.0,2000.0,2,0.8546241142275209
8217,-10000.0,2000.0,8,0.8545939298666432
8218,-10000.0,2000.0,1,0.8545901569064261
8219,-10000.0,2000.0,5,0.854571292388311
8220,50000.0,2600.0,4,0.8545562011133765
8221,-10000.0,2600.0,12,0.8545109290994837
8222,50000.0,3200.0,17,0.8544467983961037
8223,-10000.0,3200.0,5,0.8544279374619065
8224,-10000.0,2600.0,4,0.8544128490540418
8225,50000.0,3200.0,6,0.8543902170080525
8226,50000.0,3800.0,13,0.8543411832375618
8227,-10000.0,3800.0,5,0.8543223249437105
8228,-10000.0,3800.0,3,0.8543110101936973
8229,-10000.0,3800.0,8,0.8542808383567302
8230,50000.0,4400.0,7,0.8542544389893794
8231,50000.0,5000.0,6,0.8542318116956208
8232,-10000.0,5000.0,4,0.8542167272102323
8233,50000.0,5600.0,5,0.8541978720277428
8234,-10000.0,5600.0,2,0.8541903300867323
8235,-10000.0,5600.0,8,0.854160163076873
8236,-10000.0,5600.0,2,0.8541526215129501
8237,50000.0,5600.0,7,0.8541262266331102
8238,50000.0,6200.0,4,0.8541111442594018
8239,-10000.0,6200.0,2,0.8541036031856647
8240,-10000.0,6200.0,4,0.8540885212644207
8241,-10000.0,6200.0,13,0.854039507103516
8242,-10000.0,6200.0,6,0.8540168862576173
8243,-10000.0,6200.0,1,0.8540131161826112
8244,-10000.0,6200.0,2,0.8540055760891498
8245,-10000.0,6200.0,3,0.8539942660903338
8246,-10000.0,6200.0,2,0.8539867261853724
8247,-10000.0,5600.0,9,0.8539527975460942
8248,-10000.0,5000.0,11,0.8539113312825618
8249,50000.0,5600.0,9,0.8538774060359778
8250,-10000.0,5000.0,2,0.8538698672996113
8251,50000.0,5000.0,6,0.8538472515428304
8252,-10000.0,5000.0,9,0.8538133291797698
8253,-10000.0,5000.0,1,0.8538095601225465
8254,-10000.0,4400.0,2,0.8538020220646356
8255,-10000.0,4400.0,5,0.8537831772496453
8256,-10000.0,4400.0,5,0.8537643329057693
8257,-10000.0,4400.0,2,0.8537567953001283
8258,50000.0,4400.0,8,0.8537266456313136
8259,50000.0,5000.0,3,0.8537153398164231
8260,-10000.0,5000.0,8,0.8536851918057946
8261,-10000.0,4400.0,13,0.8536362038604527
8262,-10000.0,4400.0,7,0.8536098270549144
8263,-10000.0,4400.0,4,0.8535947550090942
8264,-10000.0,4400.0,6,0.8535721475055582
8265,-10000.0,4400.0,5,0.85355330843736
8266,-10000.0,4400.0,2,0.8535457729419531
8267,-10000.0,3800.0,3,0.8535344698401325
8268,-10000.0,3800.0,1,0.8535307021772025
8269,50000.0,4400.0,11,0.8534892591282769
8270,-10000.0,4400.0,12,0.8534440511289828
8271,-10000.0,3800.0,2,0.8534365167261436
8272,-10000.0,3200.0,1,0.8534327495529779
8273,-10000.0,3200.0,15,0.8533762442157381
8274,-10000.0,3200.0,7,0.853349876508628
8275,-10000.0,3200.0,3,0.8533385763452318
8276,50000.0,3800.0,10,0.8533009103580722
8277,-10000.0,3200.0,4,0.8532858444905241
8278,-10000.0,3200.0,4,0.8532707789242905
8279,-10000.0,3200.0,1,0.8532670125798117
8280,-10000.0,3200.0,3,0.8532557136593651
8281,-10000.0,3200.0,2,0.8532481811398913
8282,-10000.0,3200.0,17,0.8531841577655264
8283,-10000.0,3200.0,2,0.8531766259616078
8284,-10000.0,3200.0,2,0.8531690942330068
8285,-10000.0,3200.0,11,0.8531276710719714
8286,-10000.0,2600.0,1,0.8531239054430302
8287,-10000.0,2600.0,3,0.8531126086691745
8288,-10000.0,2600.0,3,0.8531013120647691
8289,-10000.0,2000.0,5,0.8530824847673099
8290,-10000.0,1400.0,2,0.8530749539801161
8291,-10000.0,1400.0,1,0.8530711886147596
8292,50000.0,2000.0,10,0.8530335359966522
8293,-10000.0,2000.0,2,0.8530260056989438
8294,-10000.0,2000.0,10,0.8529883553399256
8295,-10000.0,2000.0,15,0.852931883331002
8296,50000.0,2600.0,11,0.8528904732162073
8297,-10000.0,2000.0,5,0.8528716511896532
8298,-10000.0,2000.0,7,0.8528453011429902
8299,-10000,2000.0,1,0.8528415369258949
8300,-10000.0,1400.0,2,0.8528340085481677
8301,-10000.0,1400.0,2,0.8528264802457237
8302,-10000.0,1400.0,2,0.8528189520185625
8303,-10000.0,1400.0,3,0.8528076598189739
8304,-10000.0,1400.0,3,0.8527963677887671
8305,-10000.0,1400.0,15,0.8527399101783698
8306,-10000.0,1400.0,2,0.8527323828169048
8307,-10000,1400.0,1,0.8527286191643999
8308,-10000.0,1400.0,3,0.852717328319794
8309,-10000.0,1400.0,4,0.85270227412377
8310,-10000.0,800.0,1,0.8526985106218081
8311,-10000.0,800.0,3,0.852687220228827
8312,-10000.0,800.0,5,0.8526684032835341
8313,-10000.0,800.0,7,0.8526420603504232
8314,-10000,200.0,1,0.8526382971495294
8315,50000.0,800.0,3,0.8526270076597436
8316,-10000.0,800.0,1,0.8526232445341131
8317,50000.0,1400.0,4,0.852608192219746
8318,-10000.0,1400.0,3,0.8525969031815308
8319,-10000.0,1400.0,3,0.8525856143126498
8320,-10000.0,800.0,9,0.8525517487219872
8321,-10000.0,800.0,1,0.8525479859726505
8322,-10000.0,200.0,1,0.8525442232421275
8323,-10000.0,200.0,6,0.8525216472540716
8324,-10000.0,200.0,8,0.8524915469901908
8325,-10000.0,-400.0,1,0.852487784541862
8326,50000.0,-400.0,7,0.8524614479302964
8327,-10000.0,-400.0,2,0.8524539233534402
8328,-10000.0,-400.0,7,0.8524275879269954
8329,-10000.0,-400.0,6,0.8524050154379467
8330,-10000.0,-1000.0,14,0.8523523489302152
8331,-10000.0,-1600.0,4,0.8523373020337061
8332,-10000.0,-1600.0,3,0.8523260170588132
8333,-10000.0,-2200.0,3,0.8523147322531934
8334,-10000.0,-2200.0,1,0.8523109706889361
8335,50000.0,-1600.0,6,0.852288401698352
8336,50000.0,-1000.0,2,0.8522808788519493
8337,-10000.0,-1600.0,4,0.8522658333848274
8338,-10000.0,-2200.0,4,0.8522507882186119
8339,-10000.0,-2200.0,1,0.852247026974074
8340,-10000.0,-2200.0,3,0.8522357433532967
8341,-10000.0,-2200.0,12,0.8521906105626927
8342,-10000.0,-2200.0,5,0.8521718060324863
8343,-10000.0,-2200.0,6,0.8521492412167793
8344,-10000.0,-2200.0,2,0.8521417197619744
8345,-10000.0,-2200.0,3,0.8521304377207936
8346,-10000.0,-2200.0,2,0.8521229164540227
8347,-10000.0,-2200.0,3,0.8521116346948893
8348,-10000.0,-2200.0,1,0.8521078741461172
8349,-10000.0,-2800.0,15,0.8520514681708068
8350,-10000.0,-2800.0,1,0.8520477079228664
8351,-10000.0,-3400.0,2,0.8520401874833895
8352,-10000.0,-3400.0,3,0.8520289069651814
8353,-10000.0,-3400.0,4,0.8520138665374469
8354,-10000.0,-3400.0,2,0.8520063464363821
8355,-10000.0,-3400.0,4,0.8519913064598535
8356,-10000.0,-3400.0,5,0.8519725069121875
8357,-10000.0,-3400.0,6,0.8519499480753643
8358,-10000.0,-4000.0,1,0.8519461883350232
8359,-10000.0,-4600.0,2,0.8519386689107371
8360,-10000,-4600.0,1,0.8519349092267917
8361,-10000.0,-4600.0,1,0.8519311495616448
8362,-10000.0,-4600.0,3,0.8519198706789932
8363,50000.0,-4000.0,2,0.8519123515178824
8364,50000.0,-3400.0,4,0.8518973134212334
8365,-10000.0,-3400.0,9,0.8518634788034141
8366,-10000.0,-3400.0,1,0.8518597194954184
8367,50000.0,-2800.0,6,0.8518371640421669
8368,-10000.0,-2800.0,1,0.8518334048657447
8369,-10000.0,-3400.0,3,0.8518221274492526
8370,-10000.0,-3400.0,1,0.851818368348013
8371,-10000.0,-3400.0,3,0.851807091157067
8372,-10000.0,-3400.0,2,0.8517995731237457
8373,-10000.0,-3400.0,2,0.8517920551656043
8374,-10000.0,-3400.0,3,0.851780778369353
8375,-10000.0,-3400.0,7,0.8517544665025704
8376,-10000.0,-4000.0,1,0.8517507077396348
8377,-10000.0,-4000.0,2,0.8517431902701448
8378,-10000.0,-4000.0,3,0.8517319142068615
8379,-10000.0,-4000.0,3,0.8517206383127178
8380,-10000.0,-4000.0,8,0.8516905700885538
8381,-10000.0,-4000.0,7,0.8516642613790057
8382,-10000,-4000.0,1,0.8516605030670947
8383,-10000.0,-4000.0,12,0.8516154047898724
8384,-10000.0,-4000.0,1,0.8516116467222437
8385,-10000.0,-4000.0,3,0.8516003726320988
8386,-10000.0,-4000.0,5,0.8515815828576562
8387,-10000.0,-4000.0,6,0.8515590357483787
8388,-10000.0,-4000.0,9,0.8515252163527122
8389,-10000.0,-4000.0,2,0.8515177011381247
8390,-10000.0,-4000.0,1,0.851513943559013
8391,-10000.0,-4000.0,3,0.8515026709344045
8392,-10000.0,-4600.0,1,0.8514989134304436
8393,-10000,-4600.0,1,0.8514951559452703
8394,50000.0,-4000.0,4,0.8514801261924493
8395,-10000.0,-4000.0,7,0.8514538248483088
8396,-10000.0,-4600.0,1,0.8514500675885777
8397,-10000.0,-4600.0,3,0.8514387959221016
8398,-10000.0,-4600.0,3,0.8514275244246992
8399,50000.0,-4000.0,4,0.8514124960244952
8400,-10000.0,-4000.0,1,0.8514087389714077
8401,-10000.0,-4000.0,3,0.8513974679248562
8402,-10000.0,-4000.0,2,0.8513899539877468
8403,-10000.0,-4000.0,3,0.8513786832229678
8404,-10000.0,-4000.0,2,0.8513711694737044
8405,-10000.0,-4000.0,7,0.8513448719429824
8406,-10000.0,-4000.0,5,0.851326088555977
8407,-10000.0,-4000.0,2,0.8513185753326576
8408,-10000.0,-4000.0,2,0.8513110621844701
8409,-10000.0,-4000.0,2,0.8513035491114137
8410,-10000.0,-4000.0,1,0.8512997926030594
8411,-10000.0,-4000.0,1,0.8512960361134876
8412,-10000.0,-4000.0,1,0.8512922796426983
8413,-10000.0,-4000.0,6,0.8512697412123871
8414,-10000.0,-4000.0,2,0.8512622285525384
8415,-10000.0,-4600.0,10,0.8512246663801729
8416,-10000.0,-4600.0,1,0.8512209102662314
8417,-10000.0,-5200.0,12,0.851175838363786
8418,-10000.0,-5200.0,3,0.8511645708107174
8419,-10000.0,-5200.0,11,0.8511232578954383
8420,-10000.0,-5200.0,2,0.8511157467004153
8421,-10000.0,-5200.0,4,0.8511007245357036
8422,-10000.0,-5200.0,1,0.8510969690414696
8423,-10000,-5200.0,1,0.8510932135660131
8424,-10000.0,-5200.0,4,0.8510781918519594
8425,50000.0,-4600.0,6,0.8510556598441856
8426,-10000.0,-5200.0,8,0.8510256182186284
8427,50000.0,-4600.0,3,0.8510143529188451
8428,-10000.0,-4600.0,6,0.8509918228262106
8429,-10000.0,-4600.0,1,0.8509880678764838
8430,50000.0,-4000.0,6,0.8509655385723889
8431,-10000.0,-4000.0,3,0.8509542741737934
8432,50000.0,-3400.0,5,0.8509355005516103
8433,50000.0,-2800.0,16,0.8508754281144957
8434,-10000.0,-2800.0,4,0.8508604107561075
8435,-10000.0,-3400.0,2,0.8508529021895428
8436,-10000.0,-4000.0,2,0.8508453936980636
8437,-10000.0,-4000.0,1,0.8508416394804805
8438,-10000.0,-4000.0,4,0.8508266227978583
8439,-10000.0,-4000.0,1,0.8508228686741296
8440,-10000.0,-4000.0,6,0.8508003443259362
8441,-10000.0,-4000.0,3,0.850789082405236
8442,50000.0,-3400.0,3,0.8507778206534633
8443,-10000.0,-3400.0,12,0.8507327753355971
8444,-10000.0,-3400.0,3,0.8507215144284241
8445,-10000.0,-3400.0,1,0.850717760830236
8446,-10000.0,-3400.0,10,0.850680225880576
8447,-10000.0,-3400.0,3,0.8506689657616389
8448,-10000.0,-3400.0,11,0.8506276801038879
8449,-10000.0,-3400.0,3,0.8506164207731316
8450,-10000.0,-3400.0,2,0.8506089146464546
8451,-10000.0,-3400.0,3,0.850597655597178
8452,-10000.0,-3400.0,2,0.8505901496581517
8453,-10000.0,-3400.0,3,0.8505788908903479
8454,-10000.0,-3400.0,1,0.8505751380052756
8455,-10000.0,-3400.0,2,0.8505676322914242
8456,-10000.0,-3400.0,3,0.8505563738613783
8457,-10000.0,-3400.0,1,0.8505526210888908
8458,-10000.0,-3400.0,7,0.8505263522068609
8459,-10000.0,-3400.0,5,0.8505075892825933
8460,-10000,-3400.0,1,0.8505038367540282
8461,50000.0,-2800.0,3,0.850492579280908
8462,-10000,-2800.0,1,0.8504888268273929
8463,-10000.0,-3400.0,5,0.850470064841248
8464,50000.0,-3400.0,8,0.8504400466390224
8465,-10000.0,-3400.0,1,0.8504362944481696
8466,-10000.0,-3400.0,2,0.8504287901227469
8467,-10000.0,-4000.0,2,0.850421285872367
8468,-10000.0,-4000.0,1,0.8504175337753178
8469,-10000.0,-4000.0,3,0.8504062775967328
8470,-10000.0,-4000.0,1,0.850402525574725
8471,-10000.0,-4000.0,2,0.8503950215869891
8472,-10000.0,-4000.0,1,0.8503912696212611
8473,50000.0,-3400.0,13,0.8503424957739029
8474,-10000.0,-3400.0,2,0.8503349923864623
8475,-10000.0,-3400.0,12,0.8502899736374949
8476,-10000.0,-3400.0,1,0.8502862221970054
8477,-10000.0,-3400.0,8,0.8502562113483385
8478,-10000.0,-3400.0,4,0.8502412063741618
8479,-10000.0,-3400.0,4,0.8502262017000816
8480,-10000.0,-3400.0,5,0.8502074462794827
8481,-10000,-3400.0,1,0.850203695251629
8482,-10000.0,-3400.0,3,0.8501924422805976
8483,-10000.0,-3400.0,6,0.8501699368449125
8484,-10000.0,-3400.0,5,0.8501511828309175
8485,-10000.0,-3400.0,5,0.850132429285767
8486,-10000.0,-3400.0,3,0.8501211773837173
8487,50000.0,-2800.0,12,0.8500761714632653
8488,-10000.0,-2800.0,3,0.8500649204050765
8489,-10000.0,-2800.0,2,0.8500574197933756
8490,-10000.0,-2800.0,5,0.8500386685922717
8491,50000.0,-2200.0,4,0.8500236679689066
8492,-10000.0,-2200.0,5,0.8500049176115879
8493,-10000.0,-2200.0,5,0.8499861677230222
8494,-10000.0,-2800.0,12,0.8499411699029069
8495,-10000.0,-2800.0,5,0.8499224216080139
8496,50000.0,-2200.0,7,0.8498961747825797
8497,-10000.0,-2200.0,9,0.8498624302139731
8498,-10000.0,-2200.0,2,0.8498549316271639
8499,50000.0,-2200.0,13,0.8498061926406424
8500,-10000.0,-2200.0,4,0.8497911966667497
8501,-10000.0,-2200.0,1,0.8497874477201388
8502,-10000.0,-2200.0,1,0.8497836987922726
8503,50000.0,-1600.0,7,0.8497574568220521
8504,50000.0,-1000.0,12,0.849712472724179
8505,-10000.0,-1000.0,2,0.8497049756369374
8506,-10000.0,-1000.0,1,0.8497012271214305
8507,-10000.0,-1000.0,3,0.8496899816873645
8508,-10000.0,-1000.0,1,0.8496862332468273
8509,-10000.0,-1000.0,8,0.8496562463972384
8510,-10000.0,-1000.0,1,0.8496524981253771
8511,-10000,-1000.0,1,0.8496487498722571
8512,-10000.0,-1000.0,3,0.8496375052253441
8513,-10000.0,-1000.0,14,0.8495850324365474
8514,-10000.0,-1000.0,1,0.849581284520755
8515,-10000.0,-1000.0,11,0.8495400586838272
8516,-10000.0,-1000.0,3,0.8495288156672698
8517,-10000.0,-1000.0,1,0.8495250680325606
8518,50000.0,-400.0,12,0.8494800978775967
8519,-10000.0,-400.0,1,0.8494763504864759
8520,-10000.0,-400.0,3,0.8494651084255342
8521,50000.0,200.0,30,0.8493526970903313
8522,-10000.0,200.0,4,0.849337710186259
8523,-10000.0,200.0,2,0.849330216846624
8524,-10000.0,200.0,2,0.8493227235819218
8525,-10000.0,-400.0,17,0.8492590338572691
8526,-10000.0,-400.0,1,0.8492552875714655
8527,-10000,-1000.0,1,0.8492515413043933
8528,-10000.0,-1000.0,5,0.8492328102499997
8529,-10000.0,-1000.0,2,0.8492253179593588
8530,-10000.0,-1600.0,2,0.8492178257436404
8531,50000.0,-1000.0,6,0.8491953495460128
8532,-10000.0,-1600.0,1,0.8491916035786299
8533,-10000.0,-2200.0,1,0.849187857629977
8534,-10000.0,-2200.0,13,0.849139162001856
8535,-10000.0,-2200.0,2,0.8491316706476928
8536,-10000.0,-2200.0,1,0.8491279249987037
8537,50000.0,-1600.0,6,0.849105451498058
